artists,disc_number,duration_ms,explicit,href,id,is_local,name,preview_url,track_number,type,uri,external_urls.spotify,popularity,album_name
Caetano Veloso,1,351492,FALSE,https://api.spotify.com/v1/tracks/2j5q8nDPhTKHlAenSBVq9d,2j5q8nDPhTKHlAenSBVq9d,FALSE,Terra - Live At Montreux 1983,,2,track,spotify:track:2j5q8nDPhTKHlAenSBVq9d,https://open.spotify.com/track/2j5q8nDPhTKHlAenSBVq9d,9,Brazil Night Ao Vivo Montreux 1983
Caetano Veloso,1,160666,FALSE,https://api.spotify.com/v1/tracks/0uEZAflwMg2EOKsEXRjsEM,0uEZAflwMg2EOKsEXRjsEM,FALSE,Eu Sei Que Vou Te Amar - Live At Montreux 1983,,3,track,spotify:track:0uEZAflwMg2EOKsEXRjsEM,https://open.spotify.com/track/0uEZAflwMg2EOKsEXRjsEM,9,Brazil Night Ao Vivo Montreux 1983
Caetano Veloso,1,264172,FALSE,https://api.spotify.com/v1/tracks/5qk3eG91RMro3HDOYHYWGA,5qk3eG91RMro3HDOYHYWGA,FALSE,Eclipse Oculto - Live At Montreux 1983,,4,track,spotify:track:5qk3eG91RMro3HDOYHYWGA,https://open.spotify.com/track/5qk3eG91RMro3HDOYHYWGA,10,Brazil Night Ao Vivo Montreux 1983
Caetano Veloso,1,272359,FALSE,https://api.spotify.com/v1/tracks/1tl53hjAb9ZgjDdHNknvCT,1tl53hjAb9ZgjDdHNknvCT,FALSE,Odara - Live At Montreux 1983,,5,track,spotify:track:1tl53hjAb9ZgjDdHNknvCT,https://open.spotify.com/track/1tl53hjAb9ZgjDdHNknvCT,10,Brazil Night Ao Vivo Montreux 1983
João Bosco,1,315332,FALSE,https://api.spotify.com/v1/tracks/3I8C7RKtdrLt5H3POloQHQ,3I8C7RKtdrLt5H3POloQHQ,FALSE,Linha De Passe - Live At Montreux 1983,,6,track,spotify:track:3I8C7RKtdrLt5H3POloQHQ,https://open.spotify.com/track/3I8C7RKtdrLt5H3POloQHQ,8,Brazil Night Ao Vivo Montreux 1983
João Bosco,1,409972,FALSE,https://api.spotify.com/v1/tracks/1y3n7X2VHFhePEpFFSmj48,1y3n7X2VHFhePEpFFSmj48,FALSE,Medley: Nação / Aquarela Do Brasil / O Mestre-Sala Dos Mares - Live At Montreux 1983,,7,track,spotify:track:1y3n7X2VHFhePEpFFSmj48,https://open.spotify.com/track/1y3n7X2VHFhePEpFFSmj48,9,Brazil Night Ao Vivo Montreux 1983
Ney Matogrosso,1,329799,FALSE,https://api.spotify.com/v1/tracks/5Z3Ac1gpejAMpeW0XH3u1F,5Z3Ac1gpejAMpeW0XH3u1F,FALSE,Deixar Você - Live At Montreux 1983,,8,track,spotify:track:5Z3Ac1gpejAMpeW0XH3u1F,https://open.spotify.com/track/5Z3Ac1gpejAMpeW0XH3u1F,12,Brazil Night Ao Vivo Montreux 1983
Ney Matogrosso,1,283892,FALSE,https://api.spotify.com/v1/tracks/2glvUMAfot1ynArnucrQ9D,2glvUMAfot1ynArnucrQ9D,FALSE,Andar Com Fe - Ao Vivo,,9,track,spotify:track:2glvUMAfot1ynArnucrQ9D,https://open.spotify.com/track/2glvUMAfot1ynArnucrQ9D,8,Brazil Night Ao Vivo Montreux 1983
Ney Matogrosso,1,204132,FALSE,https://api.spotify.com/v1/tracks/5gvzSOGM4qBP36oDTBROac,5gvzSOGM4qBP36oDTBROac,FALSE,Napoleão - Live At Montreux 1983,,10,track,spotify:track:5gvzSOGM4qBP36oDTBROac,https://open.spotify.com/track/5gvzSOGM4qBP36oDTBROac,5,Brazil Night Ao Vivo Montreux 1983
Ney Matogrosso e Caetano Veloso,1,236732,FALSE,https://api.spotify.com/v1/tracks/5e9T2DAPCi4MXZLza7mD9N,5e9T2DAPCi4MXZLza7mD9N,FALSE,Folia No Matagal - Live At Montreux 1983,,11,track,spotify:track:5e9T2DAPCi4MXZLza7mD9N,https://open.spotify.com/track/5e9T2DAPCi4MXZLza7mD9N,6,Brazil Night Ao Vivo Montreux 1983
Caetano Veloso,1,263373,FALSE,https://api.spotify.com/v1/tracks/1NIAQbzrcpqoaZd3sNFFKJ,1NIAQbzrcpqoaZd3sNFFKJ,FALSE,Queixa,,1,track,spotify:track:1NIAQbzrcpqoaZd3sNFFKJ,https://open.spotify.com/track/1NIAQbzrcpqoaZd3sNFFKJ,57,"Cores, Nomes"
Caetano Veloso,1,434960,FALSE,https://api.spotify.com/v1/tracks/0WpeZok7zzqy1MHTcyWra0,0WpeZok7zzqy1MHTcyWra0,FALSE,Ele Me Deu Um Beijo Na Boca (He Gave Me A Kiss On The Mouth),,2,track,spotify:track:0WpeZok7zzqy1MHTcyWra0,https://open.spotify.com/track/0WpeZok7zzqy1MHTcyWra0,36,"Cores, Nomes"
Caetano Veloso,1,145733,FALSE,https://api.spotify.com/v1/tracks/164RfzZqd5LYTsz8ZTfwFV,164RfzZqd5LYTsz8ZTfwFV,FALSE,Trem Das Cores,,3,track,spotify:track:164RfzZqd5LYTsz8ZTfwFV,https://open.spotify.com/track/164RfzZqd5LYTsz8ZTfwFV,52,"Cores, Nomes"
Caetano Veloso,1,139493,FALSE,https://api.spotify.com/v1/tracks/5bjZ9DtsiaUFRj3NPR6D0w,5bjZ9DtsiaUFRj3NPR6D0w,FALSE,Sete Mil Vezes,,4,track,spotify:track:5bjZ9DtsiaUFRj3NPR6D0w,https://open.spotify.com/track/5bjZ9DtsiaUFRj3NPR6D0w,35,"Cores, Nomes"
Caetano Veloso,1,155480,FALSE,https://api.spotify.com/v1/tracks/4m692gebzDAVR4uG5kaGL2,4m692gebzDAVR4uG5kaGL2,FALSE,Coqueiro De Itapoã,,5,track,spotify:track:4m692gebzDAVR4uG5kaGL2,https://open.spotify.com/track/4m692gebzDAVR4uG5kaGL2,34,"Cores, Nomes"
Caetano Veloso,1,182226,FALSE,https://api.spotify.com/v1/tracks/1kQoWGnB64fQcjg8TOHT8g,1kQoWGnB64fQcjg8TOHT8g,FALSE,Um Canto De Afoxe Para O Bloco Do Ile,,6,track,spotify:track:1kQoWGnB64fQcjg8TOHT8g,https://open.spotify.com/track/1kQoWGnB64fQcjg8TOHT8g,41,"Cores, Nomes"
Caetano Veloso,1,223466,FALSE,https://api.spotify.com/v1/tracks/3kuAEbv5CUREb4010lHCdw,3kuAEbv5CUREb4010lHCdw,FALSE,Cavaleiro De Jorge,,7,track,spotify:track:3kuAEbv5CUREb4010lHCdw,https://open.spotify.com/track/3kuAEbv5CUREb4010lHCdw,33,"Cores, Nomes"
Caetano Veloso e Djavan,1,259693,FALSE,https://api.spotify.com/v1/tracks/6ULfijAfhmca5k2fmzTS37,6ULfijAfhmca5k2fmzTS37,FALSE,Sina,,8,track,spotify:track:6ULfijAfhmca5k2fmzTS37,https://open.spotify.com/track/6ULfijAfhmca5k2fmzTS37,42,"Cores, Nomes"
Caetano Veloso,1,242186,FALSE,https://api.spotify.com/v1/tracks/6oh2Nc25ee22xu3srg3AIz,6oh2Nc25ee22xu3srg3AIz,FALSE,"Meu Bem, Meu Mal",,9,track,spotify:track:6oh2Nc25ee22xu3srg3AIz,https://open.spotify.com/track/6oh2Nc25ee22xu3srg3AIz,38,"Cores, Nomes"
Caetano Veloso,1,177773,FALSE,https://api.spotify.com/v1/tracks/3RCb6vZYTFFg8HrGM5R9Us,3RCb6vZYTFFg8HrGM5R9Us,FALSE,Genesis,,10,track,spotify:track:3RCb6vZYTFFg8HrGM5R9Us,https://open.spotify.com/track/3RCb6vZYTFFg8HrGM5R9Us,31,"Cores, Nomes"
Caetano Veloso,1,180453,FALSE,https://api.spotify.com/v1/tracks/6kCjKljGsnyzXaKKH9Cbgu,6kCjKljGsnyzXaKKH9Cbgu,FALSE,Sonhos,,11,track,spotify:track:6kCjKljGsnyzXaKKH9Cbgu,https://open.spotify.com/track/6kCjKljGsnyzXaKKH9Cbgu,56,"Cores, Nomes"
Caetano Veloso,1,199853,FALSE,https://api.spotify.com/v1/tracks/3faSQBFkpubrMOlZTAsK6F,3faSQBFkpubrMOlZTAsK6F,FALSE,Surpresa,,12,track,spotify:track:3faSQBFkpubrMOlZTAsK6F,https://open.spotify.com/track/3faSQBFkpubrMOlZTAsK6F,31,"Cores, Nomes"
Caetano Veloso,1,230440,FALSE,https://api.spotify.com/v1/tracks/6Yoe5DwEruorvXOQHU2uWY,6Yoe5DwEruorvXOQHU2uWY,FALSE,Outras Palavras,,1,track,spotify:track:6Yoe5DwEruorvXOQHU2uWY,https://open.spotify.com/track/6Yoe5DwEruorvXOQHU2uWY,34,Outras Palavras
Caetano Veloso,1,142760,FALSE,https://api.spotify.com/v1/tracks/6Pu78ZsDDJ3N2CegwLULpE,6Pu78ZsDDJ3N2CegwLULpE,FALSE,Gema,,2,track,spotify:track:6Pu78ZsDDJ3N2CegwLULpE,https://open.spotify.com/track/6Pu78ZsDDJ3N2CegwLULpE,30,Outras Palavras
Caetano Veloso,1,153600,FALSE,https://api.spotify.com/v1/tracks/2A3tAvDEydH1rRGDUOUnmc,2A3tAvDEydH1rRGDUOUnmc,FALSE,Vera Gata,,3,track,spotify:track:2A3tAvDEydH1rRGDUOUnmc,https://open.spotify.com/track/2A3tAvDEydH1rRGDUOUnmc,22,Outras Palavras
Caetano Veloso,1,211240,FALSE,https://api.spotify.com/v1/tracks/3ow8EuQfDHGThJ7ALXPgIl,3ow8EuQfDHGThJ7ALXPgIl,FALSE,Lua E Estrela,,4,track,spotify:track:3ow8EuQfDHGThJ7ALXPgIl,https://open.spotify.com/track/3ow8EuQfDHGThJ7ALXPgIl,48,Outras Palavras
Caetano Veloso,1,233866,FALSE,https://api.spotify.com/v1/tracks/3zvZAEmCXfIz7rzHFkRcdO,3zvZAEmCXfIz7rzHFkRcdO,FALSE,Sim / Nao,,5,track,spotify:track:3zvZAEmCXfIz7rzHFkRcdO,https://open.spotify.com/track/3zvZAEmCXfIz7rzHFkRcdO,30,Outras Palavras
Caetano Veloso,1,233266,FALSE,https://api.spotify.com/v1/tracks/5bHt3SRbkVK1gQMLBAYA7h,5bHt3SRbkVK1gQMLBAYA7h,FALSE,Nu Com A Minha Musica,,6,track,spotify:track:5bHt3SRbkVK1gQMLBAYA7h,https://open.spotify.com/track/5bHt3SRbkVK1gQMLBAYA7h,31,Outras Palavras
Caetano Veloso,1,233800,FALSE,https://api.spotify.com/v1/tracks/1nGPwLpbO7ImiKCAdqOMWA,1nGPwLpbO7ImiKCAdqOMWA,FALSE,Rapte-Me Camaleoa,,7,track,spotify:track:1nGPwLpbO7ImiKCAdqOMWA,https://open.spotify.com/track/1nGPwLpbO7ImiKCAdqOMWA,39,Outras Palavras
Caetano Veloso,1,177933,FALSE,https://api.spotify.com/v1/tracks/2HCqI0V50TH7uhgwdOtYau,2HCqI0V50TH7uhgwdOtYau,FALSE,Dans mon île,,8,track,spotify:track:2HCqI0V50TH7uhgwdOtYau,https://open.spotify.com/track/2HCqI0V50TH7uhgwdOtYau,35,Outras Palavras
Caetano Veloso,1,222800,FALSE,https://api.spotify.com/v1/tracks/1sGpqU7rW8HNbyICubVDkC,1sGpqU7rW8HNbyICubVDkC,FALSE,Tem Que Ser Voce,,9,track,spotify:track:1sGpqU7rW8HNbyICubVDkC,https://open.spotify.com/track/1sGpqU7rW8HNbyICubVDkC,19,Outras Palavras
Caetano Veloso,1,72200,FALSE,https://api.spotify.com/v1/tracks/2RpooulJ7aKB1US3RFLKCr,2RpooulJ7aKB1US3RFLKCr,FALSE,Blues,,10,track,spotify:track:2RpooulJ7aKB1US3RFLKCr,https://open.spotify.com/track/2RpooulJ7aKB1US3RFLKCr,37,Outras Palavras
Caetano Veloso,1,60866,FALSE,https://api.spotify.com/v1/tracks/3V4d8TBLQ04IiQKCuXX9bo,3V4d8TBLQ04IiQKCuXX9bo,FALSE,Verdura,,11,track,spotify:track:3V4d8TBLQ04IiQKCuXX9bo,https://open.spotify.com/track/3V4d8TBLQ04IiQKCuXX9bo,23,Outras Palavras
Caetano Veloso,1,240493,FALSE,https://api.spotify.com/v1/tracks/7muB8MHe9LwtFybCLk043k,7muB8MHe9LwtFybCLk043k,FALSE,Quero Um Baby Seu,,12,track,spotify:track:7muB8MHe9LwtFybCLk043k,https://open.spotify.com/track/7muB8MHe9LwtFybCLk043k,23,Outras Palavras
Caetano Veloso,1,197973,FALSE,https://api.spotify.com/v1/tracks/1xHjcN6X9RJkgJv7GUAawr,1xHjcN6X9RJkgJv7GUAawr,FALSE,Jeito De Corpo,,13,track,spotify:track:1xHjcN6X9RJkgJv7GUAawr,https://open.spotify.com/track/1xHjcN6X9RJkgJv7GUAawr,25,Outras Palavras
Maria Bethânia e Caetano Veloso,1,251400,FALSE,https://api.spotify.com/v1/tracks/4ONG01aagT1yAA90svzJS0,4ONG01aagT1yAA90svzJS0,FALSE,Tudo De Novo - Ao Vivo,,1,track,spotify:track:4ONG01aagT1yAA90svzJS0,https://open.spotify.com/track/4ONG01aagT1yAA90svzJS0,19,Maria Bethânia E Caetano Veloso - Ao Vivo
Caetano Veloso,1,236800,FALSE,https://api.spotify.com/v1/tracks/6ISLOafSEt69G8CpYNUpEx,6ISLOafSEt69G8CpYNUpEx,FALSE,Carcará - Ao Vivo,,2,track,spotify:track:6ISLOafSEt69G8CpYNUpEx,https://open.spotify.com/track/6ISLOafSEt69G8CpYNUpEx,16,Maria Bethânia E Caetano Veloso - Ao Vivo
Maria Bethânia e Caetano Veloso,1,125293,FALSE,https://api.spotify.com/v1/tracks/1u5vsQ1Ll5DdkiV2h6jOQb,1u5vsQ1Ll5DdkiV2h6jOQb,FALSE,João E Maria - Ao Vivo,,3,track,spotify:track:1u5vsQ1Ll5DdkiV2h6jOQb,https://open.spotify.com/track/1u5vsQ1Ll5DdkiV2h6jOQb,23,Maria Bethânia E Caetano Veloso - Ao Vivo
Caetano Veloso,1,143933,FALSE,https://api.spotify.com/v1/tracks/2aMPHNQlI8WWXCpRNImady,2aMPHNQlI8WWXCpRNImady,FALSE,Número Um - Ao Vivo,,4,track,spotify:track:2aMPHNQlI8WWXCpRNImady,https://open.spotify.com/track/2aMPHNQlI8WWXCpRNImady,14,Maria Bethânia E Caetano Veloso - Ao Vivo
Caetano Veloso,1,81600,FALSE,https://api.spotify.com/v1/tracks/7gJZNtww0vIJ7nS89K98xk,7gJZNtww0vIJ7nS89K98xk,FALSE,Maria Bethânia - Ao Vivo,,5,track,spotify:track:7gJZNtww0vIJ7nS89K98xk,https://open.spotify.com/track/7gJZNtww0vIJ7nS89K98xk,15,Maria Bethânia E Caetano Veloso - Ao Vivo
Maria Bethânia,1,125466,FALSE,https://api.spotify.com/v1/tracks/5flSwEJsmLhMFDmQlwqOc6,5flSwEJsmLhMFDmQlwqOc6,FALSE,O Que Tinha De Ser - Ao Vivo,,6,track,spotify:track:5flSwEJsmLhMFDmQlwqOc6,https://open.spotify.com/track/5flSwEJsmLhMFDmQlwqOc6,14,Maria Bethânia E Caetano Veloso - Ao Vivo
Maria Bethânia,1,189906,FALSE,https://api.spotify.com/v1/tracks/7cfH0vBGgxeh09beGKmzus,7cfH0vBGgxeh09beGKmzus,FALSE,O Leãozinho - Ao Vivo,,7,track,spotify:track:7cfH0vBGgxeh09beGKmzus,https://open.spotify.com/track/7cfH0vBGgxeh09beGKmzus,28,Maria Bethânia E Caetano Veloso - Ao Vivo
Maria Bethânia e Caetano Veloso,1,282493,FALSE,https://api.spotify.com/v1/tracks/2HV5WGKH0JWrpWAq6uOcVl,2HV5WGKH0JWrpWAq6uOcVl,FALSE,Meu Primeiro Amor (Lejania) - Ao Vivo,,8,track,spotify:track:2HV5WGKH0JWrpWAq6uOcVl,https://open.spotify.com/track/2HV5WGKH0JWrpWAq6uOcVl,17,Maria Bethânia E Caetano Veloso - Ao Vivo
Maria Bethânia,1,170706,FALSE,https://api.spotify.com/v1/tracks/6bLvDLwRMSQbORft7YysN3,6bLvDLwRMSQbORft7YysN3,FALSE,Falando Sério - Ao Vivo,,9,track,spotify:track:6bLvDLwRMSQbORft7YysN3,https://open.spotify.com/track/6bLvDLwRMSQbORft7YysN3,21,Maria Bethânia E Caetano Veloso - Ao Vivo
Caetano Veloso e Maria Bethânia,1,293893,FALSE,https://api.spotify.com/v1/tracks/2XXE7WDSqKI2zREMVNLlVJ,2XXE7WDSqKI2zREMVNLlVJ,FALSE,Reino Antigo / Adeus Meu Santo Amaro - Ao Vivo,,10,track,spotify:track:2XXE7WDSqKI2zREMVNLlVJ,https://open.spotify.com/track/2XXE7WDSqKI2zREMVNLlVJ,14,Maria Bethânia E Caetano Veloso - Ao Vivo
Maria Bethânia e Caetano Veloso,1,208706,FALSE,https://api.spotify.com/v1/tracks/3daNzhA0DXONX8E43fS66C,3daNzhA0DXONX8E43fS66C,FALSE,Maninha - Ao Vivo,,11,track,spotify:track:3daNzhA0DXONX8E43fS66C,https://open.spotify.com/track/3daNzhA0DXONX8E43fS66C,16,Maria Bethânia E Caetano Veloso - Ao Vivo
Maria Bethânia e Caetano Veloso,1,141120,FALSE,https://api.spotify.com/v1/tracks/3muhyQAG50ipU5QWbPaTBZ,3muhyQAG50ipU5QWbPaTBZ,FALSE,Doce Mistério Da Vida (Ah! Sweet Mystery Of Life) - Ao Vivo,,12,track,spotify:track:3muhyQAG50ipU5QWbPaTBZ,https://open.spotify.com/track/3muhyQAG50ipU5QWbPaTBZ,14,Maria Bethânia E Caetano Veloso - Ao Vivo
Caetano Veloso,1,396853,FALSE,https://api.spotify.com/v1/tracks/0yjDc4KBrJ7bBbfh1UWuTi,0yjDc4KBrJ7bBbfh1UWuTi,FALSE,Terra,,1,track,spotify:track:0yjDc4KBrJ7bBbfh1UWuTi,https://open.spotify.com/track/0yjDc4KBrJ7bBbfh1UWuTi,38,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,309720,FALSE,https://api.spotify.com/v1/tracks/3xv4AXneYw4wwWwN13HAmN,3xv4AXneYw4wwWwN13HAmN,FALSE,Tempo De Estio,,2,track,spotify:track:3xv4AXneYw4wwWwN13HAmN,https://open.spotify.com/track/3xv4AXneYw4wwWwN13HAmN,29,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,150053,FALSE,https://api.spotify.com/v1/tracks/5yCqiDRHAnfX8fgS18NYdC,5yCqiDRHAnfX8fgS18NYdC,FALSE,Muito Romântico,,3,track,spotify:track:5yCqiDRHAnfX8fgS18NYdC,https://open.spotify.com/track/5yCqiDRHAnfX8fgS18NYdC,35,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,227920,FALSE,https://api.spotify.com/v1/tracks/5eTi3MkFrppaemwZUhQWcc,5eTi3MkFrppaemwZUhQWcc,FALSE,Quem Cochicha O Rabo Espicha,,4,track,spotify:track:5eTi3MkFrppaemwZUhQWcc,https://open.spotify.com/track/5eTi3MkFrppaemwZUhQWcc,22,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,237333,FALSE,https://api.spotify.com/v1/tracks/6T4ewmebT82dE2SCQFmFvw,6T4ewmebT82dE2SCQFmFvw,FALSE,Eu Sei Que Vou Te Amar,,5,track,spotify:track:6T4ewmebT82dE2SCQFmFvw,https://open.spotify.com/track/6T4ewmebT82dE2SCQFmFvw,36,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,200346,FALSE,https://api.spotify.com/v1/tracks/60zrqyeugezhIsbBPHLPQI,60zrqyeugezhIsbBPHLPQI,FALSE,Muito,,6,track,spotify:track:60zrqyeugezhIsbBPHLPQI,https://open.spotify.com/track/60zrqyeugezhIsbBPHLPQI,30,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,199666,FALSE,https://api.spotify.com/v1/tracks/2VBN5kSs1fyiE5fnOYeKsG,2VBN5kSs1fyiE5fnOYeKsG,FALSE,Sampa,,7,track,spotify:track:2VBN5kSs1fyiE5fnOYeKsG,https://open.spotify.com/track/2VBN5kSs1fyiE5fnOYeKsG,59,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,179160,FALSE,https://api.spotify.com/v1/tracks/1LA8S0RMjPVBl88MiMYKoH,1LA8S0RMjPVBl88MiMYKoH,FALSE,Love Love Love,,8,track,spotify:track:1LA8S0RMjPVBl88MiMYKoH,https://open.spotify.com/track/1LA8S0RMjPVBl88MiMYKoH,27,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,364093,FALSE,https://api.spotify.com/v1/tracks/1aL0KpAkolZPXSpBpM0hYp,1aL0KpAkolZPXSpBpM0hYp,FALSE,Cá-Já,,9,track,spotify:track:1aL0KpAkolZPXSpBpM0hYp,https://open.spotify.com/track/1aL0KpAkolZPXSpBpM0hYp,21,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,165773,FALSE,https://api.spotify.com/v1/tracks/3nMWK1TKSKs7KVfGxOgfwJ,3nMWK1TKSKs7KVfGxOgfwJ,FALSE,"São João, Xangô Menino",,10,track,spotify:track:3nMWK1TKSKs7KVfGxOgfwJ,https://open.spotify.com/track/3nMWK1TKSKs7KVfGxOgfwJ,25,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,240800,FALSE,https://api.spotify.com/v1/tracks/4h2CIeBYJOmjPPc2uHGERR,4h2CIeBYJOmjPPc2uHGERR,FALSE,Eu Te Amo,,11,track,spotify:track:4h2CIeBYJOmjPPc2uHGERR,https://open.spotify.com/track/4h2CIeBYJOmjPPc2uHGERR,22,Muito (Dentro Da Estrela Azulada)
Caetano Veloso,1,159960,FALSE,https://api.spotify.com/v1/tracks/1tLfFAn03KcoGtyVnzC1bm,1tLfFAn03KcoGtyVnzC1bm,FALSE,Muitos Carnavais,,1,track,spotify:track:1tLfFAn03KcoGtyVnzC1bm,https://open.spotify.com/track/1tLfFAn03KcoGtyVnzC1bm,15,Muitos Carnavais
Caetano Veloso,1,204773,FALSE,https://api.spotify.com/v1/tracks/5q63Fb5vWEXhXU9KG09MTg,5q63Fb5vWEXhXU9KG09MTg,FALSE,"Chuva, Suor E Cerveja",,2,track,spotify:track:5q63Fb5vWEXhXU9KG09MTg,https://open.spotify.com/track/5q63Fb5vWEXhXU9KG09MTg,33,Muitos Carnavais
Caetano Veloso,1,211826,FALSE,https://api.spotify.com/v1/tracks/26MpFjDJtYqM8t3U6TS8ub,26MpFjDJtYqM8t3U6TS8ub,FALSE,A Filha Da Chiquita Bacana,,3,track,spotify:track:26MpFjDJtYqM8t3U6TS8ub,https://open.spotify.com/track/26MpFjDJtYqM8t3U6TS8ub,24,Muitos Carnavais
Caetano Veloso,1,162880,FALSE,https://api.spotify.com/v1/tracks/0UbFWL94mfurW8iGh8MMGc,0UbFWL94mfurW8iGh8MMGc,FALSE,Deus E O Diabo,,4,track,spotify:track:0UbFWL94mfurW8iGh8MMGc,https://open.spotify.com/track/0UbFWL94mfurW8iGh8MMGc,16,Muitos Carnavais
Caetano Veloso,1,187546,FALSE,https://api.spotify.com/v1/tracks/4wNiui1pD9TYPQy2XSsr2A,4wNiui1pD9TYPQy2XSsr2A,FALSE,Piaba,,5,track,spotify:track:4wNiui1pD9TYPQy2XSsr2A,https://open.spotify.com/track/4wNiui1pD9TYPQy2XSsr2A,11,Muitos Carnavais
Caetano Veloso,1,168600,FALSE,https://api.spotify.com/v1/tracks/6gUQiGw7icWpT6A57sXNkG,6gUQiGw7icWpT6A57sXNkG,FALSE,Hora Da Razão,,6,track,spotify:track:6gUQiGw7icWpT6A57sXNkG,https://open.spotify.com/track/6gUQiGw7icWpT6A57sXNkG,20,Muitos Carnavais
Caetano Veloso,1,162973,FALSE,https://api.spotify.com/v1/tracks/2tGDLtinIaepvrlICaDciX,2tGDLtinIaepvrlICaDciX,FALSE,Atrás Do Trio Elétrico,,7,track,spotify:track:2tGDLtinIaepvrlICaDciX,https://open.spotify.com/track/2tGDLtinIaepvrlICaDciX,33,Muitos Carnavais
Caetano Veloso,1,173560,FALSE,https://api.spotify.com/v1/tracks/4xbrtZ2VHNKkfx4p96NCBP,4xbrtZ2VHNKkfx4p96NCBP,FALSE,Um Frevo Novo,,8,track,spotify:track:4xbrtZ2VHNKkfx4p96NCBP,https://open.spotify.com/track/4xbrtZ2VHNKkfx4p96NCBP,16,Muitos Carnavais
Caetano Veloso,1,181813,FALSE,https://api.spotify.com/v1/tracks/3N8ZJ33vftShaFSfiPkkaY,3N8ZJ33vftShaFSfiPkkaY,FALSE,Cara A Cara,,9,track,spotify:track:3N8ZJ33vftShaFSfiPkkaY,https://open.spotify.com/track/3N8ZJ33vftShaFSfiPkkaY,18,Muitos Carnavais
Caetano Veloso,1,124626,FALSE,https://api.spotify.com/v1/tracks/0UgYXHngRXloelT06XCN7E,0UgYXHngRXloelT06XCN7E,FALSE,La Barca,,10,track,spotify:track:0UgYXHngRXloelT06XCN7E,https://open.spotify.com/track/0UgYXHngRXloelT06XCN7E,10,Muitos Carnavais
Caetano Veloso,1,169840,FALSE,https://api.spotify.com/v1/tracks/6b9gxZRHO4kkqcoG562TXf,6b9gxZRHO4kkqcoG562TXf,FALSE,Qual É Baiana?,,11,track,spotify:track:6b9gxZRHO4kkqcoG562TXf,https://open.spotify.com/track/6b9gxZRHO4kkqcoG562TXf,15,Muitos Carnavais
Caetano Veloso,1,229000,FALSE,https://api.spotify.com/v1/tracks/5io18uPVQ4WIkeUvPAFZFP,5io18uPVQ4WIkeUvPAFZFP,FALSE,Guarde Seu Conselho,,12,track,spotify:track:5io18uPVQ4WIkeUvPAFZFP,https://open.spotify.com/track/5io18uPVQ4WIkeUvPAFZFP,16,Muitos Carnavais
Caetano Veloso,1,436720,FALSE,https://api.spotify.com/v1/tracks/7A8i85wc0cQzbDTHLlkh2O,7A8i85wc0cQzbDTHLlkh2O,FALSE,Odara - Remix,,1,track,spotify:track:7A8i85wc0cQzbDTHLlkh2O,https://open.spotify.com/track/7A8i85wc0cQzbDTHLlkh2O,39,Bicho
Caetano Veloso,1,303346,FALSE,https://api.spotify.com/v1/tracks/1aU3p792I3xE4cbPRK5Z1L,1aU3p792I3xE4cbPRK5Z1L,FALSE,Two Naira Fifty Kobo - Remix,,2,track,spotify:track:1aU3p792I3xE4cbPRK5Z1L,https://open.spotify.com/track/1aU3p792I3xE4cbPRK5Z1L,20,Bicho
Caetano Veloso,1,215533,FALSE,https://api.spotify.com/v1/tracks/6s6rL7P25jz0DVMdWGwkBM,6s6rL7P25jz0DVMdWGwkBM,FALSE,Gente - Remixed Original Album,,3,track,spotify:track:6s6rL7P25jz0DVMdWGwkBM,https://open.spotify.com/track/6s6rL7P25jz0DVMdWGwkBM,33,Bicho
Caetano Veloso,1,183360,FALSE,https://api.spotify.com/v1/tracks/7iUV3SSS7nCPZ5yVEoGbFE,7iUV3SSS7nCPZ5yVEoGbFE,FALSE,Olha O Menino - Remix,,4,track,spotify:track:7iUV3SSS7nCPZ5yVEoGbFE,https://open.spotify.com/track/7iUV3SSS7nCPZ5yVEoGbFE,37,Bicho
Caetano Veloso,1,175773,FALSE,https://api.spotify.com/v1/tracks/6TO1AI39mSuiY9Fcnhpobm,6TO1AI39mSuiY9Fcnhpobm,FALSE,Um Índio - Remix,,5,track,spotify:track:6TO1AI39mSuiY9Fcnhpobm,https://open.spotify.com/track/6TO1AI39mSuiY9Fcnhpobm,34,Bicho
Caetano Veloso,1,70053,FALSE,https://api.spotify.com/v1/tracks/0GYjv0iCcWkdc4NclS2qwg,0GYjv0iCcWkdc4NclS2qwg,FALSE,A Grande Borboleta - Remixed Original Album,,6,track,spotify:track:0GYjv0iCcWkdc4NclS2qwg,https://open.spotify.com/track/0GYjv0iCcWkdc4NclS2qwg,23,Bicho
